file_id.x	sample_id	cohort	pct	n_fragments_clade	n_fragments_taxon	tax.level	n_distinct_minimisers	rank	ncbi	name	file_id.y	Domain	Kingdom	Phylum	Class	Order	Family	Genus	Species	reads	pct_fragments_clade	n_minimisers_clade	n_minimisers_taxon	ncbi_id	ratio_taxon	ratio_clade	proportion	total_read	expected_clade	std_clade	pvalue	padj	significance
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/results/kraken2/CATD0377a_0.1.kraken	CATD0377a	7040_3064	0.9	311	311	12199	10849	S	9606	Homo sapiens	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/results/krakentools/CATD0377a.kraken.mpa	Eukaryota	Metazoa	Chordata	Mammalia	Primates	Hominidae	Homo	Homo_sapiens	311	2.95	817705001	817705001	9606	1.3267620947324988e-5	1.3267620947324988e-5	0.03481320166957445	34544	1202.58723847378	34.069360522550696	0	0	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/results/kraken2/CATD0377a_0.1.kraken	CATD0377a	7040_3064	0	1	1	19	19	S	2839983	Cupriavidus sp. EM10	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/results/krakentools/CATD0377a.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus_sp._EM10	NA	1	0.01	1433718	1433718	2839983	1.3252257417427975e-5	1.3252257417427975e-5	6.103951157233897e-5	34544	2.1085488877548775	1.4520400073553905	1.4018638363065488e-31	4.238654335247631e-31	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/results/kraken2/CATD0377a_0.1.kraken	CATD0377a	7040_3064	0	1	1	7	7	S	274	Thermus thermophilus	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/results/krakentools/CATD0377a.kraken.mpa	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Thermus	Thermus_thermophilus	NA	1	0.01	1825906	1660867	274	4.214666195426846e-6	3.8337132360592495e-6	7.77366332967872e-5	34544	2.6853342606042174	1.6386352589150281	0.0042306598188071596	0.005733304321047334	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/results/kraken2/CATD0377b_0.1.kraken	CATD0377b	7040_3064	0.8	202	202	8979	8368	S	9606	Homo sapiens	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/results/krakentools/CATD0377b.kraken.mpa	Eukaryota	Metazoa	Chordata	Mammalia	Primates	Hominidae	Homo	Homo_sapiens	202	2.95	817705001	817705001	9606	1.0233519410748963e-5	1.0233519410748963e-5	0.03481320166957445	25351	882.5494755253819	29.18604294265565	0	0	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/results/kraken2/CATD0377b_0.1.kraken	CATD0377b	7040_3064	0	1	1	5	5	S	1503055	Burkholderia territorii	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/results/krakentools/CATD0377b.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia_territorii	NA	1	0.01	1415502	1415502	1503055	3.5323157438138556e-6	3.5323157438138556e-6	6.0263978487867875e-5	25351	1.5277521186459384	1.2359854571252549	0.002482505687414223	0.0034443423065638897	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/results/kraken2/CATD0377b_0.1.kraken	CATD0377b	7040_3064	0	1	1	8	8	S	488447	Burkholderia contaminans	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/results/krakentools/CATD0377b.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia_contaminans	NA	1	0.02	4526522	4526522	488447	1.7673613427704537e-6	1.7673613427704537e-6	1.927134150519467e-4	25351	4.885477784981901	2.210098705459509	0.07938460022759708	0.0982346114785516	Non-significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/results/kraken2/CATD0377b_0.1.kraken	CATD0377b	7040_3064	0.01	3	3	42	42	S	2839983	Cupriavidus sp. EM10	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/results/krakentools/CATD0377b.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus_sp._EM10	NA	3	0.01	1433718	1433718	2839983	2.9294463764840784e-5	2.9294463764840784e-5	6.103951157233897e-5	25351	1.5474126578703653	1.2439124585586914	2.740943670307111e-232	1.4580455540803803e-231	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/results/kraken2/CATD0377b_0.1.kraken	CATD0377b	7040_3064	0.01	3	3	22	15	S	2282397	Novosphingobium humi	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/results/krakentools/CATD0377b.kraken.mpa	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium_humi	NA	3	0	1283361	1283361	2282397	1.1688059711959456e-5	1.1688059711959456e-5	5.4638170554452486e-5	25351	1.385132261725925	1.1768842681560359	2.973284055040036e-31	8.926815359628398e-31	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/results/kraken2/CATD0377b_0.1.kraken	CATD0377b	7040_3064	0.01	2	2	35	16	S	93064	Sphingomonas koreensis	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/results/krakentools/CATD0377b.kraken.mpa	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_koreensis	NA	2	0	1183421	1183421	93064	1.3520125128758067e-5	1.3520125128758067e-5	5.038329701130135e-5	25351	1.2772669625335005	1.1301338901266365	4.272210021568665e-39	1.411591043209028e-38	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/results/kraken2/CATD0378a_0.1.kraken	CATD0378a	7040_3064	0.78	434	434	17652	14155	S	9606	Homo sapiens	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/results/krakentools/CATD0378a.kraken.mpa	Eukaryota	Metazoa	Chordata	Mammalia	Primates	Hominidae	Homo	Homo_sapiens	434	2.95	817705001	817705001	9606	1.7310643792919642e-5	1.7310643792919642e-5	0.03481320166957445	55575	1934.7436827866002	43.21329726807265	0	0	Significant
