file_id.x	sample_id	cohort	pct	n_fragments_clade	n_fragments_taxon	tax.level	n_distinct_minimisers	rank	ncbi	name	file_id.y	Domain	Kingdom	Phylum	Class	Order	Family	Genus	Species	reads	pct_fragments_clade	n_minimisers_clade	n_minimisers_taxon	ncbi_id	ratio_taxon	ratio_clade	proportion	total_read	expected_clade	std_clade	pvalue	padj	significance
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/results/kraken2/CATD0561d_0.1.kraken	CATD0561d	6841_2964	1.16	633	633	25379	20806	S	9606	Homo sapiens	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/results/krakentools/CATD0561d.kraken.mpa	Eukaryota	Metazoa	Chordata	Mammalia	Primates	Hominidae	Homo	Homo_sapiens	633	2.95	817705001	817705001	9606	2.544438394598983e-5	2.544438394598983e-5	0.03481320166957445	54411	1894.2211160432155	42.75835841474315	0	0	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/results/kraken2/CATD0561d_0.1.kraken	CATD0561d	6841_2964	0	1	1	47	47	S	206008	Panicum hallii	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/results/krakentools/CATD0561d.kraken.mpa	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Panicum	Panicum_hallii	1	0.29	81356952	81356952	206008	5.77701091850147e-7	5.77701091850147e-7	0.0034637136543547793	54411	188.4641236470979	13.704427674611788	1	1	Non-significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/results/kraken2/CATD0561d_0.1.kraken	CATD0561d	6841_2964	0.01	4	4	21	12	S	101571	Burkholderia ubonensis	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/results/krakentools/CATD0561d.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia_ubonensis	NA	4	0.02	4860542	3518383	101571	3.410657679962642e-6	2.4688604686473237e-6	2.0693407605738338e-4	54411	11.259490012358286	3.3551691522478717	0.41266021262966196	0.46374193797945024	Non-significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/results/kraken2/CATD0561d_0.1.kraken	CATD0561d	6841_2964	0	2	2	25	22	S	2839983	Cupriavidus sp. EM10	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/results/krakentools/CATD0561d.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus_sp._EM10	NA	2	0.01	1433718	1433718	2839983	1.5344719114916602e-5	1.5344719114916602e-5	6.103951157233897e-5	54411	3.3212208641625356	1.8223660824497265	5.933094367321726e-25	1.643283763950125e-24	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/results/kraken2/CATD0561d_0.1.kraken	CATD0561d	6841_2964	0	1	1	4	4	S	190721	Ralstonia insidiosa	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/results/krakentools/CATD0561d.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia_insidiosa	NA	1	0.01	2252580	2252580	190721	1.775741594083229e-6	1.775741594083229e-6	9.590197164129858e-5	54411	5.2181221789746965	2.2842114067593364	0.7030797997974352	0.7590966513164691	Non-significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/results/kraken2/CATD0561d_0.1.kraken	CATD0561d	6841_2964	0	2	2	9	5	S	2282397	Novosphingobium humi	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/results/krakentools/CATD0561d.kraken.mpa	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium_humi	NA	2	0	1283361	1283361	2282397	3.896019903986485e-6	3.896019903986485e-6	5.4638170554452486e-5	54411	2.9729174980383144	1.7241679336030504	0.11985990924559105	0.1445185884914288	Non-significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/results/kraken2/CATD0561d_0.1.kraken	CATD0561d	6841_2964	0.01	3	3	47	33	S	34062	Moraxella osloensis	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/results/krakentools/CATD0561d.kraken.mpa	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Moraxella	Moraxella_osloensis	NA	3	0.01	3191589	3191589	34062	1.0339677195277963e-5	1.0339677195277963e-5	1.3587960372935944e-4	54411	7.393345118518177	2.718885895677352	2.29729931869695e-21	5.986770644784359e-21	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/results/kraken2/CATD0561d_0.1.kraken	CATD0561d	6841_2964	0	1	1	6	4	S	38304	Corynebacterium tuberculostearicum	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/results/krakentools/CATD0561d.kraken.mpa	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_tuberculostearicum	NA	1	0.01	1435210	1435210	38304	2.7870485852244617e-6	2.7870485852244617e-6	6.110303239809824e-5	54411	3.3246770958129237	1.8233140014711193	0.35554889732770206	0.4043040674483652	Non-significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/results/kraken2/CATD0561d_0.1.kraken	CATD0561d	6841_2964	0	1	1	19	19	S	1725	Corynebacterium xerosis	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/results/krakentools/CATD0561d.kraken.mpa	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_xerosis	NA	1	0	1138117	1138117	1725	1.669424145320736e-5	1.669424145320736e-5	4.8454511830203506e-5	54411	2.6364584431932028	1.6236781377127603	3.4534801380243755e-24	9.451988003381e-24	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/results/kraken2/CATD0561d_0.1.kraken	CATD0561d	6841_2964	0	1	1	24	24	S	72000	Kocuria rhizophila	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/results/krakentools/CATD0561d.kraken.mpa	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Kocuria	Kocuria_rhizophila	NA	1	0	1030016	1029288	72000	2.331708909459743e-5	2.3300608922579843e-5	4.385218958797636e-5	54411	2.3860414876713816	1.5446478092198557	8.623415281347751e-45	3.2906384136791284e-44	Significant
